ID,CITY,LONGITUDE,LATITUDE,UTMX,UTMY
59248,Northbound 156 St @ 108 Ave,-122.78971599996488,49.199158999850106,515319.27979999967,5449617.0063000005
56246,Eastbound Marine Dr @ Stevens St,-122.78083336543409,49.01652073778801,516025.09300000034,5429315.453
56248,Northbound 160 St @ 10 Ave,-122.7791720485099,49.02051703077855,516145.27300000004,5429760.055
56256,WHITE ROCK,-122.78777089845309,49.02929008103641,515513.8629999999,5430733.523
56184,WHITE ROCK,-122.7872700716913,49.02916562259704,515550.5120000001,5430719.789999999
56255,WHITE ROCK,-122.78536782039313,49.02928352259822,515689.5290000001,5430733.288000001
56267,WHITE ROCK,-122.77963000068092,49.023874000224524,516110.7073999997,5430133.1371
59439,WHITE ROCK,-122.7842692242471,49.03099818122881,515769.29399999976,5430924.127
56345,Northbound Cranley Dr @ Suffolk Rd,-122.78217699963731,49.04211900020952,515918.68039999995,5432160.8192
56346,Westbound Cranley Dr @ 157A St,-122.78607200050622,49.04444300010585,515633.30229999963,5432418.358999999
58782,Southbound 160 St @ 26 Ave,-122.77936500041167,49.048747000292074,516122.04059999995,5432898.2214
55241,Eastbound Fraser Hwy @ Venture Way,-122.78169091439554,49.158323173624005,515917,5445079
61203,Eastbound 88 Ave @ 158 St,-122.78455213922703,49.162709294606366,515707,5445566
55908,Northbound 160 St @ 92 Ave,-122.77874700485445,49.17032900555082,516127.7419999996,5446414.290999999
59772,Westbound 108 Ave @ 158 St,-122.78325568778678,49.19889513188399,515790,5449589
61288,Southbound 160 St @ 108 Ave,-122.77879651629338,49.19844590744443,516115,5449540
60316,Westbound 64 Ave @ 165 St,-122.7660409998328,49.11903699999239,517071.5279000001,5440715.0492
55246,Eastbound Fraser Hwy @ 166 St,-122.76160983128389,49.15045629988592,517383.8710000003,5444208.869000001
55917,Eastbound 104 Ave @ 164 St,-122.76697298760203,49.19146198803466,516978.75100000016,5448766.1899999995
61637,Eastbound 24 Ave @ 168 St,-122.75625278352744,49.04559504383765,517812,5432553
59875,Eastbound Hwy 10 @ 168 St,-122.75579100051823,49.10415100041289,517824.7818,5439062.572899999
59896,Westbound 64 Ave @ 16900 Block,-122.75187800731717,49.118962010819466,518105,5440710
55351,Westbound Fraser Hwy @ 168 St,-122.7572847167885,49.14856260174663,517699.94099999964,5443999.352
60779,Northbound 176A St @ 58A Ave,-122.73360856457448,49.108945345780896,519442,5439601
60780,Northbound 176A St @ 57 Ave,-122.73359522383814,49.10631864018184,519444,5439309
60791,Westbound 64 Ave @ 177B St,-122.73135616847242,49.11885768435505,519602.48000000045,5440703.507999999
60751,Northbound 184 St @ 6200 Block,-122.71248441079423,49.115344411875725,520981,5440318
60789,Westbound 64 Ave @ 184 St,-122.71298505620435,49.118826896410134,520943,5440705
57141,Westbound Fraser Hwy @ 184 St,-122.71329038486371,49.129091855024804,520916.40299999993,5441846.045
59855,Westbound Fraser Hwy @ 182 St,-122.71879759229223,49.13118037477165,520513.77300000004,5442076.715
60715,Westbound Fraser Hwy @ 68 Ave,-122.70660142964206,49.12604288827602,521405.69600000046,5441508.967
61794,Eastbound 24 Ave @ 190 St,-122.69621600023495,49.04561700044019,522199.2154000001,5432571.272600001
61858,PITT MEADOWS,-122.69304599963463,49.218974999951406,522352.7873999998,5451843.9957
61640,Southbound 192 St @ 26 Ave,-122.69157304891439,49.048939586455944,522537,5432942
61763,Northbound 192 St @ 68 Ave,-122.69073928708079,49.12670513966413,522562.66000000015,5441587.1899999995
59632,PITT MEADOWS,-122.68972075654005,49.22130143998384,522593.875,5452103.612
57576,PITT MEADOWS,-122.68966942730506,49.22720235267536,522594.92200000025,5452759.6280000005
57662,PITT MEADOWS,-122.68942934070304,49.22326554250393,522614.199,5452322.047
59796,PITT MEADOWS,-122.68871144488585,49.22569128446758,522665.3629999999,5452591.93
61947,Westbound 54 Ave @ Production Blvd,-122.68283899992007,49.10022799995252,523151.35639999993,5438646.1828000005
57094,Eastbound Fraser Hwy @ 195A St,-122.68136402769775,49.11440961330947,523252.39499999955,5440223.163000001
61927,Westbound 60 Ave @ 196 St,-122.68086200060469,49.11131099996943,523290.4808,5439878.853
55285,TOWNSHIP OF LANGLEY,-122.67880902299345,49.11518574073382,523438.48000000045,5440310.23
57656,PITT MEADOWS,-122.67566202545586,49.217281396442594,523619.5159999998,5451661
57118,TOWNSHIP OF LANGLEY,-122.66964329042132,49.05980268196732,524134.1629999997,5434156.354
57127,TOWNSHIP OF LANGLEY,-122.6694169141115,49.05772400882098,524151.70799999963,5433925.347999999
58717,TOWNSHIP OF LANGLEY,-122.66963562184158,49.06977561497083,524129.8940000003,5435265.01
58551,TOWNSHIP OF LANGLEY,-122.66940678635687,49.07530807054716,524143.92700000014,5435880.106000001
57012,TOWNSHIP OF LANGLEY,-122.66831774807245,49.074766492428,524223.7249999996,5435820.248
57031,CITY OF LANGLEY,-122.66825991284175,49.10878817520242,524211.3990000002,5439602.346999999
59605,TOWNSHIP OF LANGLEY,-122.66874365027094,49.11849468489444,524171.37799999956,5440681.238
57038,TOWNSHIP OF LANGLEY,-122.66710016031317,49.13340910317006,524284.017,5442339.761
57042,TOWNSHIP OF LANGLEY,-122.66798774977912,49.149090355597224,524211.6299999999,5444082.726
59143,TOWNSHIP OF LANGLEY,-122.66486445121356,49.168978675679085,524429.6090000002,5446294.675000001
61211,TOWNSHIP OF LANGLEY,-122.66546953396276,49.17708155017071,524381.5219999999,5447195.263
57654,MAPLE RIDGE,-122.66705056209197,49.21695893546819,524246.79200000037,5451627.876
57949,MAPLE RIDGE,-122.66609700041525,49.216465000055955,524316.4765999997,5451573.271600001
59645,MAPLE RIDGE,-122.66494460446692,49.21676294627903,524400.2529999996,5451606.765000001
57081,CITY OF LANGLEY,-122.65990700050946,49.10007400010648,524825.3655000003,5438636.3202
55309,CITY OF LANGLEY,-122.65960600029531,49.103109000141636,524845.8221000005,5438973.8105
55292,CITY OF LANGLEY,-122.65900199971202,49.09839500042476,524892.2663000003,5438449.967800001
60865,CITY OF LANGLEY,-122.66169500042919,49.104392000156835,524692.7067999998,5439115.755100001
58938,TOWNSHIP OF LANGLEY,-122.6606588496911,49.12263119555398,524759.256,5441143.693
59592,TOWNSHIP OF LANGLEY,-122.65994292369788,49.12027553785767,524812.6670000004,5440882.055
60984,TOWNSHIP OF LANGLEY,-122.659201625629,49.12612304570038,524863.8329999996,5441532.35
60986,TOWNSHIP OF LANGLEY,-122.65612218672419,49.126204516951134,525088.46,5441542.422
60145,TOWNSHIP OF LANGLEY,-122.66104899963808,49.13073399963503,524726.7602000004,5442044.3335
57224,TOWNSHIP OF LANGLEY,-122.65712053630243,49.166700990612405,524995.2450000001,5446043.995999999
57723,MAPLE RIDGE,-122.65893209358659,49.20651547135857,524843.2450000001,5450469.518999999
57676,MAPLE RIDGE,-122.65561526964699,49.20962022120502,525083.2699999996,5450815.765000001
57673,MAPLE RIDGE,-122.65868164710857,49.21585591912499,524856.8039999995,5451507.970000001
57651,MAPLE RIDGE,-122.66225700014004,49.22152699965157,524593.6122000003,5452137.2512
58540,CITY OF LANGLEY,-122.64701857558373,49.08795483803445,525772.4380000001,5437293.373
55294,CITY OF LANGLEY,-122.65120609289252,49.096723611332976,525462.2079999996,5438266.754000001
55295,CITY OF LANGLEY,-122.64892773506297,49.09639045644935,525628.7010000004,5438230.486
58914,CITY OF LANGLEY,-122.6512939929733,49.102473115635405,525452.8509999998,5438905.879000001
58917,CITY OF LANGLEY,-122.64694000427697,49.10196143319103,525770.9230000004,5438850.468
57143,CITY OF LANGLEY,-122.6547272721693,49.106449297713944,525200.2350000003,5439346.752
57097,CITY OF LANGLEY,-122.65449161469033,49.106346242172066,525217.4869999997,5439335.374
55300,CITY OF LANGLEY,-122.65046871266941,49.10466571435045,525511.966,5439149.901000001
59811,CITY OF LANGLEY,-122.64986129219284,49.10897296607015,525554.0889999997,5439628.93
55301,CITY OF LANGLEY,-122.6461180277428,49.10459424989927,525829.5549999997,5439143.43
57231,TOWNSHIP OF LANGLEY,-122.64562091257108,49.17688516056202,525828.2450000001,5447180.012
57685,MAPLE RIDGE,-122.64546942049404,49.21429705887014,525819.8059999999,5451339.096999999
57820,MAPLE RIDGE,-122.64870899661575,49.22636200263447,525577.6469999999,5452679.2469999995
58311,TOWNSHIP OF LANGLEY,-122.64048175566407,49.163683540365994,526209.7699999996,5445714.176999999
58490,TOWNSHIP OF LANGLEY,-122.63878126010634,49.173210438271255,526328.6880000001,5446773.855
57713,MAPLE RIDGE,-122.63989063388921,49.214589914435976,526225.943,5451373.572000001
57182,TOWNSHIP OF LANGLEY,-122.62979356145172,49.089514368243094,527029.2489999998,5437472.739
57148,TOWNSHIP OF LANGLEY,-122.6289476670101,49.089410929639556,527091.0650000004,5437461.541999999
57234,TOWNSHIP OF LANGLEY,-122.63510297352155,49.170384797775974,526598.3059999999,5446461.018999999
57214,TOWNSHIP OF LANGLEY,-122.63484813250848,49.167321794568565,526618.5240000002,5446120.6
59656,MAPLE RIDGE,-122.63193196150306,49.21945680738332,526802.9220000003,5451917.409
60370,MAPLE RIDGE,-122.63012299988357,49.216988999684034,526935.9923999999,5451643.7073
59651,MAPLE RIDGE,-122.63175717864105,49.22490684175065,526812.7010000004,5452523.346999999
57761,MAPLE RIDGE,-122.63140107920412,49.226296153021906,526837.8770000003,5452677.922
57815,MAPLE RIDGE,-122.62910899390417,49.22645500447921,527004.6780000003,5452696.397
58566,TOWNSHIP OF LANGLEY,-122.62370463587283,49.085801475759474,527475.8569999998,5437062.177999999
58517,TOWNSHIP OF LANGLEY,-122.62442574884976,49.09671945072725,527417.1909999996,5438275.631999999
57344,TOWNSHIP OF LANGLEY,-122.62448299998763,49.100745999938965,527410.7942000004,5438723.23
57762,MAPLE RIDGE,-122.62513982882112,49.22641038505347,527293.6979999999,5452692.861
57339,TOWNSHIP OF LANGLEY,-122.60984767945789,49.09308444318337,528483.4780000001,5437876.914999999
59488,TOWNSHIP OF LANGLEY,-122.61122983804096,49.135879929147386,528358.1670000004,5442633.846999999
57597,MAPLE RIDGE,-122.61349671779527,49.220467511810554,528144.8099999996,5452036.461999999
57950,MAPLE RIDGE,-122.60524200008987,49.21216800006506,528750.7229000004,5451116.9164
57600,MAPLE RIDGE,-122.60400051000268,49.220392655585144,528836.3569999998,5452031.716
57701,MAPLE RIDGE,-122.60162490941875,49.21893508276586,529010.199,5451870.586999999
57203,TOWNSHIP OF LANGLEY,-122.58966990811604,49.165034785774466,529913.2570000002,5445883.221000001
57202,TOWNSHIP OF LANGLEY,-122.58879300047458,49.16808500017941,529975.3425000003,5446222.654200001
61057,MAPLE RIDGE,-122.59730120207051,49.219501825683444,529324.7209999999,5451935.257999999
59775,MAPLE RIDGE,-122.59042571875206,49.22011300809135,529825.0279999999,5452005.890000001
57806,MAPLE RIDGE,-122.59394999972909,49.22841600031919,529563.4381999997,5452927.5437
59423,MAPLE RIDGE,-122.58060545598919,49.21313039412883,530544.4359999998,5451233.557
57611,MAPLE RIDGE,-122.58415089004997,49.220308176296136,530281.8380000005,5452030.079
57630,MAPLE RIDGE,-122.58023620776912,49.22044868222673,530566.8150000004,5452047.273
57929,MAPLE RIDGE,-122.56428811623871,49.19556345569175,531744.0650000004,5449287.377
59167,MAPLE RIDGE,-122.56681745505036,49.20427211198353,531554.2479999997,5450254.448999999
57628,MAPLE RIDGE,-122.56870727265608,49.22043009402702,531406.3509999998,5452049.927999999
61873,MAPLE RIDGE,-122.55366600013994,49.19578900022803,532517.7959000003,5449316.9595
59696,MAPLE RIDGE,-122.5568829941636,49.21155450195727,532273.1600000001,5451068.2129999995
59208,MAPLE RIDGE,-122.54330176956911,49.191350118820914,533275.8600000003,5448828
61878,MAPLE RIDGE,-122.54314300041281,49.19486399964352,533285.0705000004,5449218.7026
61885,MAPLE RIDGE,-122.53469300015838,49.19648599984064,533899.5987999998,5449402.768100001
61884,MAPLE RIDGE,-122.5344760004645,49.19695899961475,533915.0846999995,5449455.448000001
57620,MAPLE RIDGE,-122.53168869078395,49.2202174087508,534102.1490000002,5452042.309
57158,TOWNSHIP OF LANGLEY,-122.512150347913,49.063534129242974,535637.0870000003,5434633.221999999
60707,TOWNSHIP OF LANGLEY,-122.50447400024922,49.06175299972305,536199.1306999996,5434438.8565
57906,MAPLE RIDGE,-122.49770200521574,49.18407100843493,536603.699,5448039.84
57161,TOWNSHIP OF LANGLEY,-122.48597299975293,49.05553500020794,537555.3439999996,5433756.6228
59593,MAPLE RIDGE,-122.49313980800137,49.22017618058744,536909.2759999996,5452055.8149999995
57903,MAPLE RIDGE,-122.48288299396943,49.17904800561242,537687.4069999997,5447488.7129999995
57306,TOWNSHIP OF LANGLEY,-122.47605126854602,49.05814750924418,538278.227,5434052.004000001
57307,TOWNSHIP OF LANGLEY,-122.46968437067038,49.06041687157937,538741.6090000002,5434307.512
57856,MAPLE RIDGE,-122.46949399342658,49.17597500722978,538665.585,5447153.845000001
57860,MAPLE RIDGE,-122.46838800334109,49.19408800713841,538732.0539999995,5449167.999
57862,MAPLE RIDGE,-122.4683569941971,49.203063004416805,538727.3049999997,5450165.751
57871,MAPLE RIDGE,-122.46758900450631,49.22121500585108,538769.051,5452184.078
61970,BURNABY,-122.9720340003926,49.19342400040754,502037.57129999995,5448958.547800001
52155,BURNABY,-122.97158876422465,49.20477595026253,502069.53699999955,5450220.546
52670,BURNABY,-122.97206791272417,49.21437259165069,502034.2410000004,5451287.385
52344,DELTA,-122.96079701046297,49.16221772318794,502858.0820000004,5445489.75
52159,BURNABY,-122.96720885684071,49.201497586715114,502388.73699999973,5449856.221999999
52669,BURNABY,-122.96731835946952,49.21474667358291,502380.12399999984,5451329.109999999
59868,BURNABY,-122.9587012636187,49.21204380912215,503007.8499999996,5451028.941
52366,RICHMOND,-122.95814548331457,49.18367884253525,503050.0719999997,5447875.6559999995
59552,NEW WESTMINSTER,-122.95311799932804,49.18496099964438,503416.35250000004,5448018.4066
56913,NEW WESTMINSTER,-122.951332181476,49.184280532571016,503546.5360000003,5447942.842
52187,NEW WESTMINSTER,-122.95371670847472,49.19784574122643,503371.84800000023,5449450.763
52158,BURNABY,-122.95462623194369,49.19814662631456,503305.5669999998,5449484.172
52184,NEW WESTMINSTER,-122.9536095633141,49.198194752126646,503379.6299999999,5449489.567
55933,NEW WESTMINSTER,-122.94961500000731,49.1997270004051,503670.52799999993,5449660.091700001
52373,NEW WESTMINSTER,-122.9493577457891,49.19979248435373,503689.26400000043,5449667.384
52409,BURNABY,-122.95646957541574,49.21536287845455,503170.1749999998,5451398.011
52632,BURNABY,-122.95579835174145,49.211497044764535,503219.30900000036,5450968.277000001
57565,DELTA,-122.94271399937318,49.15565499991533,504176.97020000033,5444761.0229
52182,NEW WESTMINSTER,-122.94629924029806,49.19996558475507,503912.06099999975,5449686.7809999995
53588,NEW WESTMINSTER,-122.94032495114465,49.20243636966644,504347.0669999998,5449961.782
52450,BURNABY,-122.94545275123602,49.22179370882889,503971.9780000001,5452113.443
52413,BURNABY,-122.94464318249675,49.222058387314654,504030.90699999966,5452142.91
51408,BURNABY,-122.94688245419924,49.228802702401396,503867.324,5452892.556
51437,BURNABY,-122.93966863525326,49.22316004754859,504393.04000000004,5452265.658
55030,DELTA,-122.93581753746278,49.15513541695185,504679.8700000001,5444703.664999999
53585,NEW WESTMINSTER,-122.93104816907653,49.20744280776084,505022.33299999963,5450518.918
52306,NEW WESTMINSTER,-122.93404143186214,49.21064114005209,504803.99899999984,5450874.279999999
51435,BURNABY,-122.9356073068665,49.220067278046436,504689.05900000036,5451922.08
52446,BURNABY,-122.93499641775591,49.224944152692586,504733.07799999975,5452464.278000001
55027,DELTA,-122.92728354296125,49.159575663785475,505301.65299999993,5445197.842
58964,DELTA,-122.92378831792466,49.15617733378485,505556.8650000002,5444820.306
58181,DELTA,-122.92599155360624,49.164896868832244,505395.2719999999,5445789.482999999
61419,NEW WESTMINSTER,-122.92457353680832,49.19998786546911,505494.7599999998,5449690.607999999
58158,NEW WESTMINSTER,-122.92661299938631,49.214693000134226,505344.6014999999,5451325.220799999
52242,NEW WESTMINSTER,-122.92075110724643,49.21361235769974,505771.6349999998,5451205.517000001
61601,BURNABY,-122.92916694578254,49.220753058953484,505157.97300000023,5451998.737
52248,BURNABY,-122.92634426884945,49.22213665526429,505363.3669999996,5452152.7469999995
52254,BURNABY,-122.92243849843507,49.22940444008512,505646.94400000013,5452960.988
54880,DELTA,-122.91223257811231,49.098212572271564,506406.8990000002,5438377.409
56026,DELTA,-122.91103650275167,49.11891087521789,506491.5099999998,5440678.486
54891,DELTA,-122.91256801876516,49.137487689640786,506377.375,5442743.498
54892,DELTA,-122.91256066702718,49.139757556544545,506377.6200000001,5442995.835000001
54899,DELTA,-122.91229004735129,49.16375609047228,506394.2690000003,5445663.731000001
55035,DELTA,-122.91584600005888,49.17279600025676,506133.9145999998,5446668.390000001
52336,NEW WESTMINSTER,-122.91807899993667,49.198962999891044,505968.0053000003,5449577.1664
51425,NEW WESTMINSTER,-122.9148848839299,49.20405014776453,506200.0630000001,5450142.957
61649,NEW WESTMINSTER,-122.91218180015566,49.20099120616339,506397.3590000002,5449803.1219999995
51428,NEW WESTMINSTER,-122.9200437488657,49.20814954485675,505823.7929999996,5450598.274
51422,NEW WESTMINSTER,-122.91619259890513,49.20486882155369,506104.7039999999,5450233.862
52420,NEW WESTMINSTER,-122.9199588069419,49.21275007219916,505829.43900000025,5451109.718
53622,NEW WESTMINSTER,-122.91453832798663,49.2163268958665,506223.7659999998,5451507.783
53581,NEW WESTMINSTER,-122.91295769046101,49.22200615967367,506338.1500000004,5452139.275
55092,DELTA,-122.90155288173433,49.14359890549331,507179.9469999997,5443423.855
55020,DELTA,-122.9019739945148,49.15599500154202,507147.45100000035,5444801.866
54902,DELTA,-122.9103202994046,49.171476334738095,506536.85199999996,5446522.147
54906,DELTA,-122.9061530001354,49.17706100028847,506839.8415000001,5447143.354599999
54922,Westbound 96 Ave @ 116 St,-122.90167764272947,49.177189017203546,507166,5447158
55082,DELTA,-122.90133408486193,49.17336075559994,507191.5939999996,5446732.449999999
52330,NEW WESTMINSTER,-122.9022159772261,49.206350532313,507122.5769999996,5450399.804
53592,NEW WESTMINSTER,-122.90786322130155,49.21977775870756,506709.41500000004,5451891.983999999
53593,NEW WESTMINSTER,-122.90574064880202,49.220926226793786,506863.8219999997,5452019.848999999
61735,DELTA,-122.90136516503654,49.13511846675163,507194.8650000002,5442481.119999999
54863,DELTA,-122.90042216844623,49.13389590105562,507263.8300000001,5442345.300000001
55045,DELTA,-122.90135784372298,49.1367631174677,507195.1610000003,5442663.953
59430,DELTA,-122.90118924405682,49.16158071816872,507203.86000000034,5445422.895
61675,NEW WESTMINSTER,-122.89852171331337,49.21274831344043,507390.71300000045,5451111.395
60166,NEW WESTMINSTER,-122.89544299943921,49.220434000359546,507613.75659999996,5451966.113600001
53110,NEW WESTMINSTER,-122.8928130596347,49.22341627851447,507804.79700000025,5452297.92
58396,Northbound Scott Rd @ Preddy Dr,-122.89029243188007,49.10752741260866,508007,5439415
55559,Northbound Scott Rd @ 56 Ave,-122.89027399947807,49.10498899986039,508008.75380000006,5439132.8135
54884,Northbound Scott Rd @ 64 Ave,-122.89020145626387,49.11978301155319,508011.6660000002,5440777.433
54795,DELTA,-122.89109703574984,49.13417379707422,507944.0190000003,5442377.129000001
54865,Northbound Scott Rd @ 72 Ave,-122.8901615788985,49.13511493707655,508012.10500000045,5442481.852
55041,Scottsdale Exchange @ Bay 2,-122.88827950053489,49.137507240500895,508149,5442748
55823,Westbound 75 Ave @ 122A St,-122.8834765754633,49.13943650488639,508499,5442963
55205,DELTA,-122.89055700025135,49.15196400040917,507980.55510000046,5444354.887
55204,DELTA,-122.89055669715515,49.155681771828725,507979.98000000045,5444768.1850000005
55833,Westbound 84 Ave @ 123 St,-122.8829777898801,49.15590001604828,508532.5530000003,5444793.273
55014,DELTA,-122.89050200044092,49.166460999985084,507982.23560000025,5445966.4997000005
61189,Eastbound Nordel Way @ Scott Rd,-122.88946560278947,49.16187814685294,508058.5310000004,5445457.141000001
55006,Westbound 96 Ave @ 122 St,-122.88524557394994,49.177233614552854,508363.6059999997,5447164.642999999
61574,Southbound Scott Rd @ Tannery Rd,-122.88946600058087,49.19348000044559,508053.37320000026,5448970.276799999
58471,Northbound 124 St @ 24 Ave,-122.87832527718655,49.045466695010276,508891.4919999996,5432517.248
55827,Northbound 124 St @ 75 Ave,-122.87892394989129,49.13977364600658,508831,5443001
59136,Westbound 88 Ave @ 12400 Block,-122.87674079829543,49.1631773207063,508986,5445603
55010,Southbound 124 St @ 93 Ave,-122.87934592405314,49.171565894779135,508794.5920000002,5446535.239
55079,Southbound 123A St @ 99 Ave,-122.88060416034452,49.18227850518173,508701,5447726
55080,Southbound 123A St @ 98 Ave,-122.88059552405073,49.18016459241265,508702,5447491
54915,Northbound Scott Rd @ Lien Rd,-122.88062843248099,49.20070993974877,508696,5449775
60734,Eastbound 111A Ave @ 12300 Block,-122.88031471305726,49.205567077744085,508718,5450315
55835,Scott Road Station @ Bay 9,-122.87554100067943,49.20412500035919,509065.9857000001,5450155.246300001
58472,Northbound Ocean Park Rd @ 16 Ave,-122.87297357322358,49.03242413336555,509285,5431068
56156,Northbound 128 St @ 18 Ave,-122.86739877613158,49.0349456167116,509692,5431349
56157,Northbound 128 St @ 20 Ave,-122.86734312128841,49.03883990249689,509695.31099999975,5431781.919
56160,Northbound 128 St @ 25 Ave,-122.86724103292177,49.04839222428741,509700.9139999999,5432843.825999999
61732,Eastbound 56 Ave @ 128 St,-122.86806310850952,49.1044546892139,509630,5439076
55528,Eastbound 64 Ave @ 128 St,-122.8673186912524,49.11902480163213,509681.49899999984,5440695.816
55505,Southbound 128 St @ 68 Ave,-122.86792990521522,49.12627068984767,509635.4960000003,5441501.245999999
55572,Northbound 128 St @ 7100 Block,-122.86770146504873,49.132259163461676,509651,5442167
55589,Northbound 128 St @ 76 Ave,-122.86777323416588,49.141353600779674,509644,5443178
61778,Southbound 128 St @ 86 Ave,-122.86815449463971,49.158447130540615,509612.8849999998,5445078.207
55597,Northbound 128 St @ Prince Charles Blvd,-122.86791091616193,49.166927619452345,509629,5446021
55619,Southbound 128 St @ 102 Ave,-122.86778689710954,49.187742699405916,509634,5448335
55605,Northbound 128 St @ 102 Ave,-122.86759916528511,49.18840869613616,509647.5499999998,5448409.062000001
55784,Northbound 128 St @ 107A Ave,-122.86752520812377,49.198374864963206,509651,5449517
55785,Eastbound 108 Ave @ 128 St,-122.86694681317148,49.1990758342032,509693,5449595
55100,Westbound 114 Ave @ 126A St,-122.87132505268033,49.209884149553844,509372,5450796
56096,Eastbound 16 Ave @ 130 St,-122.86160516945746,49.03120862193929,510116.21999999974,5430934.33
56315,Eastbound 20 Ave @ 131 St,-122.85942622370852,49.038462441273104,510274,5431741
56367,Westbound 24 Ave @ 130 St,-122.86148573792681,49.04583358579149,510121.98199999984,5432560.143999999
56366,Westbound 24 Ave @ 132 St,-122.85681907003674,49.04583559070482,510463,5432561
56133,Westbound Crescent Rd @ 132 St,-122.85698004910704,49.05694977990069,510448.90699999966,5433796.5
55526,Northbound 132 St @ 60 Ave,-122.85654564164764,49.112311971193655,510469,5439951
55527,Northbound 132 St @ 62 Ave,-122.85643978112282,49.11575709385149,510476,5440334
55545,Southbound 132 St @ 65B Ave,-122.85666884839901,49.121865278426064,510458,5441013
55542,Southbound 132 St @ 70B Ave,-122.85680628953692,49.13084154040164,510446.0860000001,5442010.851
55535,Northbound 132 St @ 70B Ave,-122.85656099948183,49.131576999710305,510463.8252999997,5442092.644200001
55683,Southbound 132 St @ 73A Ave,-122.85684999976594,49.13708600000347,510441.5856999997,5442705.027799999
55680,Southbound 132 St @ 78A Ave,-122.85690314172064,49.1452266522786,510436,5443610
55654,Northbound 132 St @ 78A Ave,-122.85666900326096,49.14558617759119,510453,5443650
55658,Northbound 132 St @ 84 Ave,-122.85672201736311,49.15573303716523,510447,5444778
60879,Westbound 88 Ave @ 130 St,-122.86286079831254,49.16266692637675,509998,5445548
55674,Southbound 132 St @ 88 Ave,-122.85705409067297,49.16194847698172,510421.483,5445468.914000001
55671,Southbound 132 St @ Huntley Ave,-122.85697675520039,49.17205094295072,510425,5446592
54985,Eastbound 96 Ave @ 132 St,-122.8559882876482,49.17701514621764,510496,5447144
55669,Southbound 132 St @ 98 Ave,-122.85680176531943,49.1803984058378,510436,5447520
55616,Westbound 104 Ave @ 13000 Block,-122.86142735916049,49.19174595291737,510096.5870000003,5448780.866
55810,Westbound 108 Ave @ 130 St,-122.86303478141095,49.199044275503255,509978,5449592
60731,Westbound 115 Ave @ Bridgeview Dr,-122.86047465643436,49.21127481797367,510162,5450952
56228,Eastbound Marine Dr @ 136 St,-122.84586093827645,49.02710170685952,511268,5430480
56153,Westbound 16 Ave @ 13300 Block,-122.85124436295867,49.03131704589722,510873.5379999997,5430947.816
56399,Westbound 64 Ave @ 134 St,-122.85147574705509,49.119106085444436,510837.5099999998,5440706.9969999995
55403,Northbound King George Blvd @ 64 Ave,-122.84533042931041,49.11963529554256,511285.801,5440766.725
55647,Southbound King George Blvd @ 6900 Block,-122.84574799983878,49.12933199976764,511253.13769999985,5441844.622300001
55686,Northbound King George Blvd @ 68 Ave,-122.84536431885158,49.12693575149375,511281.67200000025,5441578.294
60420,Northbound King George Blvd @ 6700 Block,-122.84533700052528,49.1237319997371,511284.392,5441222.1446
55687,Northbound King George Blvd @ 6900 Block,-122.84538729040413,49.129479705125206,511279.41899999976,5441861.096000001
55641,Eastbound 76 Ave @ 134A St,-122.84923790486468,49.14080915403108,510996,5443120
55415,Northbound King George Blvd @ 78 Ave,-122.84549009261791,49.143802590874984,511268.67200000025,5443453.324999999
55422,Northbound King George Blvd @ 91 Ave,-122.84563385857908,49.16715423485801,511252.8959999997,5446049.264
60480,King George Station @ Bay 5,-122.8457060001728,49.18369299984141,511243.8903999999,5447887.8445
58623,Northbound King George Blvd @ 100 Ave,-122.84523029629437,49.18461891409677,511278.3459999999,5447990.847999999
61658,Northbound University Dr @ 107A Ave,-122.85072601574541,49.19767972692564,510875,5449442
55790,Eastbound 108 Ave @ King George Blvd,-122.84488893820135,49.19876046812224,511300,5449563
55109,Southbound 133A St @ 112A Ave,-122.85257903344085,49.20692927941732,510738,5450470
55152,Northbound 133A St @ 112A Ave,-122.85221790633885,49.20747809772367,510764.1849999996,5450531.062999999
53636,COQUITLAM,-122.84795500037528,49.228790000196064,511069.9266999997,5452900.9099
61705,Newton Exchange @ Bay 10,-122.84292000065747,49.13258399958828,511458.699,5442206.5636
55944,Newton Exchange @ Bay 8,-122.84154799940494,49.13343799975573,511558.5854000002,5442301.7093
61703,Newton Exchange @ Bay 11,-122.84056499936635,49.13349100044287,511630.27979999967,5442307.751700001
55689,Eastbound 72 Ave @ 138 St,-122.83803268633808,49.13350770031113,511815,5442310
55737,Westbound 72 Ave @ 140 St,-122.83523291861663,49.133718918160874,512019.1830000002,5442333.921
55780,Westbound 96 Ave @ 139 St,-122.83806895420919,49.17707236891022,511802,5447153
55741,Eastbound 96 Ave @ 139 St,-122.83717770620423,49.176891208916125,511867,5447133
55373,Westbound 104 Ave @ Whalley Blvd,-122.84271513132506,49.19167821493765,511460,5448776
55372,Westbound 104 Ave @ 138A St,-122.83822738376888,49.19160904901508,511787,5448769
55805,Westbound 108 Ave @ 13600 Block,-122.84433933825545,49.198930639620755,511340,5449582
59257,Northbound Hilton Rd @ Grosvenor Rd,-122.84382680773236,49.20040517836174,511377,5449746
55791,Eastbound Grosvenor Rd @ Hilton Rd,-122.8433062883805,49.20005365637642,511415,5449707
